Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
127566-119340,P,Tarik,Tarik Skubal,Skubal,44.205882352941174,34,11200,DET@SD,DET,SD,,,,Yes,,P
127566-16960,P,Zack,Zack Wheeler,Wheeler,42.625,24,11000,TEX@PHI,PHI,TEX,IL,Shoulder,,,,P
127566-135977,P,Garrett,Garrett Crochet,Crochet,44.333333333333336,33,11000,BOS@CIN,BOS,CIN,,,,Yes,,P
127566-197980,P,Paul,Paul Skenes,Skenes,38.375,32,10800,PIT@NYM,PIT,NYM,,,,Yes,,P
127566-82550,P,Hunter,Hunter Greene,Greene,35.6,20,10400,BOS@CIN,CIN,BOS,IL,Elbow,,,,P
127566-80582,P,Brandon,Brandon Woodruff,Woodruff,36.666666666666664,12,10300,CWS@MIL,MIL,CWS,,,,,,P
127566-146687,P,Hunter,Hunter Brown,Brown,38.064516129032256,31,10200,LAA@HOU,HOU,LAA,,,,Yes,,P
127566-13233,P,Nathan,Nathan Eovaldi,Eovaldi,37.45454545454545,22,10000,TEX@PHI,TEX,PHI,,,,Yes,,P
127566-52859,P,Jacob,Jacob deGrom,deGrom,34.333333333333336,30,10000,TEX@PHI,TEX,PHI,,,,,,P
127566-83157,P,Ranger,Ranger Suarez,Suarez,34.333333333333336,27,9800,BOS@CIN,BOS,CIN,,,,,,P
127566-118225,P,Cristopher,Cristopher Sanchez,Sanchez,38.705882352941174,34,9800,TEX@PHI,PHI,TEX,,,,Yes,,P
127566-83190,P,Freddy,Freddy Peralta,Peralta,33.94444444444444,36,9600,PIT@NYM,NYM,PIT,,,,Yes,,P
127566-85599,P,Framber,Framber Valdez,Valdez,34.225806451612904,31,9500,DET@SD,DET,SD,,,,,,P
127566-163700,P,Kyle,Kyle Bradish,Bradish,38,6,9500,MIN@BAL,BAL,MIN,,,,,,P
127566-82607,P,Trevor,Trevor Rogers,Rogers,37.666666666666664,18,9400,MIN@BAL,BAL,MIN,,,,Yes,,P
127566-79280,P,Jesus,Jesus Luzardo,Luzardo,34.294117647058826,34,9200,TEX@PHI,PHI,TEX,,,,,,P
127566-222820,P,Nolan,Nolan McLean,McLean,41,8,9200,PIT@NYM,NYM,PIT,,,,,,P
127566-119430,P,Joe,Joe Ryan,Ryan,33.645161290322584,31,9100,MIN@BAL,MIN,BAL,,,,Yes,,P
127566-17064,P,Sonny,Sonny Gray,Gray,32.09375,32,9100,BOS@CIN,BOS,CIN,,,,,,P
127566-102407,P,Shane,Shane McClanahan,McClanahan,0,1,9000,TB@STL,TB,STL,,,,,,P
127566-79951,P,Nick,Nick Pivetta,Pivetta,35.25,32,8800,DET@SD,SD,DET,,,,Yes,,P
127566-119329,P,Nick,Nick Lodolo,Lodolo,29.3,30,8800,BOS@CIN,CIN,BOS,IL,Finger,,,,P
127566-197981,P,Jacob,Jacob Misiorowski,Misiorowski,27.5,18,8800,CWS@MIL,MIL,CWS,,,,Yes,,P
127566-135647,P,Ryan,Ryan Pepiot,Pepiot,29.35483870967742,31,8700,TB@STL,TB,STL,IL,Hip,,,,P
127566-82635,P,MacKenzie,MacKenzie Gore,Gore,29.933333333333334,30,8600,TEX@PHI,TEX,PHI,,,,,,P
127566-102294,P,Grayson,Grayson Rodriguez,Rodriguez,35.6,20,8600,LAA@HOU,LAA,HOU,IL,Shoulder,,,,P
127566-102344,P,Brady,Brady Singer,Singer,28.65625,32,8600,BOS@CIN,CIN,BOS,,,,,,P
127566-101810,P,Justin,Justin Steele,Steele,29.25,4,8500,WSH@CHC,CHC,WSH,IL,Elbow,,,,P
127566-165512,P,Andrew,Andrew Abbott,Abbott,30.724137931034484,29,8500,BOS@CIN,CIN,BOS,,,,Yes,,P
127566-68523,P,Joe,Joe Musgrove,Musgrove,28.45,20,8400,DET@SD,SD,DET,IL,Elbow,,,,P
127566-165706,P,Jack,Jack Leiter,Leiter,27.724137931034484,30,8400,TEX@PHI,TEX,PHI,,,,,,P
127566-182153,P,Kodai,Kodai Senga,Senga,28.136363636363637,22,8400,PIT@NYM,NYM,PIT,,,,,,P
127566-117232,P,Michael,Michael King,King,25.875,16,8300,DET@SD,SD,DET,,,,,,P
127566-82599,P,Edward,Edward Cabrera,Cabrera,29.884615384615383,26,8300,WSH@CHC,CHC,WSH,,,,,,P
127566-82630,P,Shane,Shane Baz,Baz,27.774193548387096,31,8300,MIN@BAL,BAL,MIN,,,,,,P
127566-79217,P,Mitch,Mitch Keller,Keller,26.15625,32,8300,PIT@NYM,PIT,NYM,,,,,,P
127566-198876,P,Cade,Cade Horton,Horton,27.217391304347824,23,8200,WSH@CHC,CHC,WSH,,,,,,P
127566-82618,P,David,David Peterson,Peterson,27.766666666666666,30,8200,PIT@NYM,NYM,PIT,,,,,,P
127566-85253,P,Casey,Casey Mize,Mize,27.5,30,8200,DET@SD,DET,SD,,,,,,P
127566-146725,P,Jared,Jared Jones,Jones,30.59090909090909,22,8200,PIT@NYM,PIT,NYM,IL,Elbow,,,,P
127566-222782,P,Chase,Chase Burns,Burns,20.071428571428573,14,8200,BOS@CIN,CIN,BOS,,,,,,P
127566-63136,P,Matthew,Matthew Boyd,Boyd,29.647058823529413,34,8200,WSH@CHC,CHC,WSH,,,,Yes,,P
127566-53067,P,Chris,Chris Bassitt,Bassitt,24.28205128205128,39,8200,MIN@BAL,BAL,MIN,,,,,,P
127566-163680,P,Brayan,Brayan Bello,Bello,27.233333333333334,30,8200,BOS@CIN,BOS,CIN,,,,,,P
127566-102458,P,Kutter,Kutter Crawford,Crawford,27.96969696969697,33,8100,BOS@CIN,BOS,CIN,IL,Wrist,,,,P
127566-79246,P,Jack,Jack Flaherty,Flaherty,27.647058823529413,34,8100,DET@SD,DET,SD,,,,,,P
127566-102345,P,Jose,Jose Soriano,Soriano,27.193548387096776,31,8100,LAA@HOU,LAA,HOU,,,,Yes,,P
127566-145922,P,Tyler,Tyler Wells,Wells,29.5,4,8000,MIN@BAL,BAL,MIN,,,,,,P
127566-219653,P,Logan,Logan Henderson,Henderson,36.4,5,8000,CWS@MIL,MIL,CWS,,,,,,P
127566-16961,P,Jameson,Jameson Taillon,Taillon,27.4,25,8000,WSH@CHC,CHC,WSH,,,,,,P
127566-164521,P,Brandon,Brandon Walter,Walter,31.88888888888889,9,8000,LAA@HOU,HOU,LAA,IL,Elbow,,,,P
127566-168872,P,Ronel,Ronel Blanco,Blanco,28.555555555555557,9,8000,LAA@HOU,HOU,LAA,IL,Elbow,,,,P
127566-83152,P,Pablo,Pablo Lopez,Lopez,30.214285714285715,14,8000,MIN@BAL,MIN,BAL,IL,Elbow,,,,P
127566-232769,P,Connelly,Connelly Early,Early,31.2,5,8000,BOS@CIN,BOS,CIN,,,,,,P
127566-102001,P,Yusei,Yusei Kikuchi,Kikuchi,27.454545454545453,33,8000,LAA@HOU,LAA,HOU,,,,,,P
127566-198702,P,Shota,Shota Imanaga,Imanaga,26.925925925925927,27,7800,WSH@CHC,CHC,WSH,,,,,,P
127566-119409,P,Quinn,Quinn Priester,Priester,26.322580645161292,31,7800,CWS@MIL,MIL,CWS,IL,Wrist,,,,P
127566-165655,P,Bubba,Bubba Chandler,Chandler,24.714285714285715,7,7800,PIT@NYM,PIT,NYM,,,,,,P
127566-68482,P,Zach,Zach Eflin,Eflin,20.214285714285715,14,7700,MIN@BAL,BAL,MIN,,,,,,P
127566-60647,P,Aaron,Aaron Nola,Nola,25.22222222222222,18,7700,TEX@PHI,PHI,TEX,,,,,,P
127566-79232,P,Clay,Clay Holmes,Holmes,24.03030303030303,33,7700,PIT@NYM,NYM,PIT,,,,,,P
127566-119426,P,Johan,Johan Oviedo,Oviedo,23.444444444444443,9,7600,BOS@CIN,BOS,CIN,,,,,,P
127566-5202,P,Justin,Justin Verlander,Verlander,25.448275862068964,29,7600,DET@SD,DET,SD,,,,,,P
127566-220840,P,Shane,Shane Smith,Smith,26.137931034482758,29,7600,CWS@MIL,CWS,MIL,,,,Yes,,P
127566-102447,P,Dean,Dean Kremer,Kremer,25.903225806451612,31,7500,MIN@BAL,BAL,MIN,,,,,,P
127566-145612,P,Bailey,Bailey Ober,Ober,22.88888888888889,27,7500,MIN@BAL,MIN,BAL,,,,,,P
127566-198879,P,Rhett,Rhett Lowder,Lowder,27,6,7500,BOS@CIN,CIN,BOS,,,,,,P
127566-170315,P,Davis,Davis Martin,Martin,23.96153846153846,26,7500,CWS@MIL,CWS,MIL,,,,,0,P
127566-219663,P,Chad,Chad Patrick,Patrick,20.939393939393938,33,7500,CWS@MIL,MIL,CWS,,,,,,P
127566-240672,P,Tatsuya,Tatsuya Imai,Imai,,0,7500,LAA@HOU,HOU,LAA,,,,,,P
127566-83166,P,Zack,Zack Littell,Littell,25.696969696969695,33,7500,WSH@CHC,WSH,CHC,,,,,,P
127566-165698,P,Taj,Taj Bradley,Bradley,24.333333333333332,27,7500,MIN@BAL,MIN,BAL,,,,,,P
127566-102528,P,Simeon,Simeon Woods Richardson,Woods Richardson,24.304347826086957,23,7400,MIN@BAL,MIN,BAL,,,,,,P
127566-119361,P,Drew,Drew Rasmussen,Rasmussen,25.322580645161292,31,7400,TB@STL,TB,STL,,,,Yes,,P
127566-165694,P,Michael,Michael McGreevy,McGreevy,23.11764705882353,17,7400,TB@STL,STL,TB,,,,,,P
127566-102335,P,Cristian,Cristian Javier,Javier,22,8,7400,LAA@HOU,HOU,LAA,,,,,,P
127566-102408,P,Matthew,Matthew Liberatore,Liberatore,24.137931034482758,29,7300,TB@STL,STL,TB,,,,Yes,,P
127566-198885,P,Spencer,Spencer Arrighetti,Arrighetti,21.428571428571427,7,7300,LAA@HOU,HOU,LAA,,,,,,P
127566-82594,P,Dustin,Dustin May,May,25.16,25,7300,TB@STL,STL,TB,,,,,,P
127566-165543,P,Sean,Sean Burke,Burke,23.464285714285715,28,7300,CWS@MIL,CWS,MIL,,,,,0,P
127566-163685,P,JP,JP Sears,Sears,22.51851851851852,27,7300,DET@SD,SD,DET,,,,,,P
127566-209173,P,Zebby,Zebby Matthews,Matthews,25.0625,16,7200,MIN@BAL,MIN,BAL,,,,,,P
127566-119441,P,Alek,Alek Manoah,Manoah,27,6,7200,LAA@HOU,LAA,HOU,IL,Finger,,,,P
127566-82582,P,Griffin,Griffin Canning,Canning,24.8125,16,7200,DET@SD,SD,DET,IL,Achilles,,,,P
127566-232240,P,Payton,Payton Tolle,Tolle,9.25,8,7200,BOS@CIN,BOS,CIN,,,,,,P
127566-211874,P,Kumar,Kumar Rocker,Rocker,19.571428571428573,14,7200,TEX@PHI,TEX,PHI,,,,,,P
127566-52159,P,Lance,Lance McCullers Jr.,McCullers Jr.,16.666666666666668,16,7200,LAA@HOU,HOU,LAA,,,,,,P
127566-52165,P,Sean,Sean Manaea,Manaea,20.333333333333332,15,7200,PIT@NYM,NYM,PIT,,,,,,P
127566-64488,P,Colin,Colin Rea,Rea,22.057142857142857,35,7200,WSH@CHC,CHC,WSH,,,,,,P
127566-79228,P,Cal,Cal Quantrill,Quantrill,15.346153846153847,26,7200,TEX@PHI,TEX,PHI,,,,,,P
127566-222822,P,Brandon,Brandon Sproat,Sproat,22,4,7200,CWS@MIL,MIL,CWS,,,,,,P
127566-170527,P,Jason,Jason Alexander,Alexander,19.333333333333332,18,7100,LAA@HOU,HOU,LAA,,,,,,P
127566-165659,P,Mike,Mike Burrows,Burrows,20.565217391304348,23,7100,LAA@HOU,HOU,LAA,,,,,,P
127566-102387,P,Braxton,Braxton Ashcraft,Ashcraft,14.73076923076923,26,7100,PIT@NYM,PIT,NYM,,,,,,P
127566-135221,P,Cade,Cade Cavalli,Cavalli,22.3,10,7000,WSH@CHC,WSH,CHC,,,,Yes,,P
127566-135229,P,Reid,Reid Detmers,Detmers,6.389830508474576,61,7000,LAA@HOU,LAA,HOU,,,,,,P
127566-102498,P,Patrick,Patrick Sandoval,Sandoval,23.4375,16,7000,BOS@CIN,BOS,CIN,IL,Elbow,,,,P
127566-164532,P,DJ,DJ Herz,Herz,25.94736842105263,19,7000,WSH@CHC,WSH,CHC,IL,Elbow,,,,P
127566-203676,P,David,David Festa,Festa,22.272727272727273,11,7000,MIN@BAL,MIN,BAL,IL,Shoulder,,,,P
127566-168950,P,Andre,Andre Pallante,Pallante,19.516129032258064,31,7000,TB@STL,STL,TB,,,,,,P
127566-154714,P,Tylor,Tylor Megill,Megill,29.714285714285715,14,7000,PIT@NYM,NYM,PIT,IL,Elbow,,,,P
127566-185896,P,Cody,Cody Bradford,Bradford,29.785714285714285,14,7000,TEX@PHI,TEX,PHI,IL,Elbow,,,,P
127566-165551,P,Reese,Reese Olson,Olson,28.076923076923077,13,7000,DET@SD,DET,SD,IL,Shoulder,,,,P
127566-165638,P,Randy,Randy Vasquez,Vasquez,19.142857142857142,28,7000,DET@SD,SD,DET,,,,,,P
127566-165636,P,Hayden,Hayden Wesneski,Wesneski,24.833333333333332,6,7000,LAA@HOU,HOU,LAA,IL,Elbow,,,,P
127566-79853,P,Jordan,Jordan Montgomery,Montgomery,17.16,25,7000,TEX@PHI,TEX,PHI,IL,Elbow,,,,P
127566-165731,P,Mitchell,Mitchell Parker,Parker,17.757575757575758,33,6900,WSH@CHC,WSH,CHC,,,,,,P
127566-178415,P,Javier,Javier Assad,Assad,20.875,8,6800,WSH@CHC,CHC,WSH,,,,,,P
127566-53590,P,Nick,Nick Martinez,Martinez,17.097560975609756,41,6800,TB@STL,TB,STL,DTD,Hamstring,,,,P
127566-194939,P,Joe,Joe Boyle,Boyle,19.923076923076923,13,6800,TB@STL,TB,STL,,,,,,P
127566-182750,P,Andrew,Andrew Painter,Painter,,0,6800,TEX@PHI,PHI,TEX,,,,,,P
127566-82540,P,Tanner,Tanner Houck,Houck,13.555555555555555,9,6800,BOS@CIN,BOS,CIN,IL,Elbow,,,,P
127566-146733,P,Kyle,Kyle Harrison,Harrison,16.636363636363637,11,6800,CWS@MIL,MIL,CWS,,,,,,P
127566-79168,P,Walker,Walker Buehler,Buehler,20.576923076923077,26,6800,DET@SD,SD,DET,,,,,,P
127566-73880,P,German,German Marquez,Marquez,14.923076923076923,27,6700,DET@SD,SD,DET,,,,,,P
127566-21097,P,Taijuan,Taijuan Walker,Walker,14.542857142857143,35,6700,TEX@PHI,PHI,TEX,,,,,,P
127566-52174,P,Steven,Steven Matz,Matz,6.745454545454545,55,6700,TB@STL,TB,STL,,,,,,P
127566-160939,P,Jacob,Jacob Latz,Latz,13.125,33,6700,TEX@PHI,TEX,PHI,,,,,,P
127566-181837,P,Ben,Ben Brown,Brown,20.346153846153847,26,6700,WSH@CHC,CHC,WSH,,,,,,P
127566-222885,P,Brad,Brad Lord,Lord,12.27659574468085,48,6700,WSH@CHC,WSH,CHC,,,,,,P
127566-202541,P,Cade,Cade Povich,Povich,23.90909090909091,22,6600,MIN@BAL,BAL,MIN,,,,,,P
127566-135361,P,Nabil,Nabil Crismatt,Crismatt,19.625,8,6500,TEX@PHI,TEX,PHI,O,Elbow,,,,P
127566-110822,P,Jose,Jose Urquidy,Urquidy,5,2,6500,PIT@NYM,PIT,NYM,,,,,,P
127566-198917,P,Drew,Drew Thorpe,Thorpe,18.333333333333332,9,6500,CWS@MIL,CWS,MIL,IL,Elbow,,,0,P
127566-219662,P,Colton,Colton Gordon,Gordon,18.05,20,6500,LAA@HOU,HOU,LAA,,,,,,P
127566-164529,P,Jordan,Jordan Wicks,Wicks,7.428571428571429,8,6500,WSH@CHC,CHC,WSH,IL,Elbow,,,,P
127566-82638,P,Jordan,Jordan Hicks,Hicks,7.2727272727272725,34,6500,CWS@MIL,CWS,MIL,,,,,0,P
127566-17121,P,Miles,Miles Mikolas,Mikolas,19.258064516129032,31,6500,WSH@CHC,WSH,CHC,,,,,,P
127566-211765,P,Richard,Richard Fitts,Fitts,18.181818181818183,11,6500,TB@STL,STL,TB,,,,,,P
127566-189470,P,Kyle,Kyle Leahy,Leahy,7.180327868852459,62,6500,TB@STL,STL,TB,,,,,,P
127566-208114,P,Connor,Connor Gillispie,Gillispie,12,6,6500,TEX@PHI,PHI,TEX,,,,,,P
127566-79142,P,Foster,Foster Griffin,Griffin,,0,6500,WSH@CHC,WSH,CHC,,,,,,P
127566-222819,P,Jonah,Jonah Tong,Tong,17.2,5,6500,PIT@NYM,NYM,PIT,,,,,,P
127566-165547,P,Jackson,Jackson Jobe,Jobe,22.7,10,6500,DET@SD,DET,SD,IL,Elbow,,,,P
127566-163703,P,Ryan,Ryan Weiss,Weiss,,0,6500,LAA@HOU,HOU,LAA,,,,,,P
127566-188485,P,Matt,Matt Waldron,Waldron,11,1,6400,DET@SD,SD,DET,O,Lower body,,,,P
127566-232674,P,Andrew,Andrew Alvarez,Alvarez,24.4,5,6400,WSH@CHC,WSH,CHC,,,,,,P
127566-102684,P,Jake,Jake Irvin,Irvin,20,33,6300,WSH@CHC,WSH,CHC,,,,,,P
127566-219586,P,Ian,Ian Seymour,Seymour,16.789473684210527,19,6300,TB@STL,TB,STL,,,,,,P
127566-219668,P,Hunter,Hunter Dobbins,Dobbins,20.76923076923077,13,6300,TB@STL,STL,TB,IL,Knee,,,,P
127566-232673,P,Mitch,Mitch Farris,Farris,20.2,5,6300,LAA@HOU,LAA,HOU,,,,,,P
127566-197899,P,Kai-Wei,Kai-Wei Teng,Teng,19.375,8,6300,LAA@HOU,HOU,LAA,,,,,,P
127566-118202,P,Kyle,Kyle Hart,Hart,8.9,20,6300,DET@SD,SD,DET,,,,,,P
127566-200581,P,Jonathan,Jonathan Cannon,Cannon,18.363636363636363,22,6300,CWS@MIL,CWS,MIL,,,,,0,P
127566-102502,P,Josiah,Josiah Gray,Gray,6.5,3,6200,WSH@CHC,WSH,CHC,IL,Elbow,,,,P
127566-198891,P,Caden,Caden Dana,Dana,18.714285714285715,7,6200,LAA@HOU,LAA,HOU,DTD,Illness,,,,P
127566-82534,P,Bryse,Bryse Wilson,Wilson,6.05,20,6200,TEX@PHI,PHI,TEX,,,,,,P
127566-119398,P,Yoendrys,Yoendrys Gomez,Gomez,13.6,21,6200,TB@STL,TB,STL,,,,,,P
127566-170891,P,Davis,Davis Daniel,Daniel,13,3,6200,BOS@CIN,CIN,BOS,,,,,,P
127566-68564,P,Erick,Erick Fedde,Fedde,14.4375,32,6200,CWS@MIL,CWS,MIL,,,,,0,P
127566-52190,P,Marco,Marco Gonzales,Gonzales,19,7,6200,DET@SD,SD,DET,,,,,,P
127566-197766,P,Keider,Keider Montero,Montero,18.08695652173913,23,6200,DET@SD,DET,SD,,,,,,P
127566-146717,P,Mick,Mick Abel,Abel,17.9,11,6200,MIN@BAL,MIN,BAL,,,,,,P
127566-181660,P,Jhony,Jhony Brito,Brito,6.3076923076923075,26,6200,DET@SD,SD,DET,IL,Forearm,,,,P
127566-181805,P,J.P.,J.P. France,France,15,2,6200,LAA@HOU,HOU,LAA,,,,,,P
127566-211069,P,Sam,Sam Aldegheri,Aldegheri,10.25,4,6100,LAA@HOU,LAA,HOU,,,,,,P
127566-219569,P,Justin,Justin Hagenman,Hagenman,11.555555555555555,9,6100,PIT@NYM,NYM,PIT,IL,Ribs,,,,P
127566-79118,P,Triston,Triston McKenzie,McKenzie,2,4,6100,DET@SD,SD,DET,,,,,,P
127566-146734,P,Tink,Tink Hence,Hence,,0,6100,TB@STL,STL,TB,,,,,,P
127566-165546,P,Ty,Ty Madden,Madden,13.142857142857142,7,6100,DET@SD,DET,SD,,,,,,P
127566-194242,P,Carson,Carson Spiers,Spiers,16.666666666666668,3,6100,BOS@CIN,CIN,BOS,O,Elbow,,,,P
127566-165600,P,Jake,Jake Eder,Eder,8.75,8,6100,WSH@CHC,WSH,CHC,,,,,,P
127566-194697,P,Sawyer,Sawyer Gipson-Long,Gipson-Long,12.125,8,6000,DET@SD,DET,SD,IL,Oblique,,,,P
127566-198904,P,Christian,Christian Scott,Scott,22.11111111111111,9,6000,PIT@NYM,NYM,PIT,,,,,,P
127566-119355,P,Jack,Jack Kochanowicz,Kochanowicz,14.391304347826088,23,6000,LAA@HOU,LAA,HOU,,,,,,P
127566-119416,P,Brandon,Brandon Williamson,Williamson,15.25,4,6000,BOS@CIN,CIN,BOS,,,,,,P
127566-68483,P,Trevor,Trevor Williams,Williams,17.294117647058822,17,6000,WSH@CHC,WSH,CHC,IL,Elbow,,,,P
127566-68505,P,Carson,Carson Fulmer,Fulmer,8.384615384615385,13,6000,PIT@NYM,PIT,NYM,,,,,,P
127566-209958,P,Julian,Julian Aguiar,Aguiar,15.142857142857142,7,6000,BOS@CIN,CIN,BOS,,,,,,P
127566-156976,P,Darren,Darren McCaughan,McCaughan,10.333333333333334,3,6000,BOS@CIN,CIN,BOS,,,,,,P
127566-79201,P,Anthony,Anthony Kay,Kay,,0,6000,CWS@MIL,CWS,MIL,,,,,0,P
127566-229085,P,Troy,Troy Melton,Melton,13.25,20,6000,DET@SD,DET,SD,IL,Elbow,,,,P
127566-165634,P,Ken,Ken Waldichuk,Waldichuk,0,1,6000,WSH@CHC,WSH,CHC,,,,,,P
127566-135231,P,Jared,Jared Shuster,Shuster,3.4166666666666665,12,5900,TB@STL,STL,TB,,,,,,P
127566-102569,P,Michael,Michael Mercado,Mercado,2,3,5900,TEX@PHI,PHI,TEX,DTD,Shoulder,,,,P
127566-170174,P,Chase,Chase Silseth,Silseth,6.6,10,5900,LAA@HOU,LAA,HOU,,,,,,P
127566-219703,P,Travis,Travis Adams,Adams,6.444444444444445,18,5900,MIN@BAL,MIN,BAL,IL,Triceps,,,,P
127566-82537,P,DL,DL Hall,Hall,7.9,20,5900,CWS@MIL,MIL,CWS,,,,,,P
127566-119449,P,Jackson,Jackson Rutledge,Rutledge,4.73015873015873,63,5900,WSH@CHC,WSH,CHC,,,,,,P
127566-70470,P,Albert,Albert Suarez,Suarez,13.6,5,5900,MIN@BAL,BAL,MIN,,,,,,P
127566-60627,P,Touki,Touki Toussaint,Toussaint,9,1,5900,LAA@HOU,LAA,HOU,,,,,,P
127566-197893,P,Jose,Jose Corniell,Corniell,-1,1,5900,TEX@PHI,TEX,PHI,,,,,,P
127566-146724,P,Carmen,Carmen Mlodzinski,Mlodzinski,14.029411764705882,34,5900,PIT@NYM,PIT,NYM,,,,,,P
127566-238908,P,Miguel,Miguel Ullola,Ullola,,0,5900,LAA@HOU,HOU,LAA,,,,,,P
127566-226643,P,AJ,AJ Blubaugh,Blubaugh,18.272727272727273,11,5900,LAA@HOU,HOU,LAA,,,,,,P
127566-222565,P,Shinnosuke,Shinnosuke Ogasawara,Ogasawara,5.304347826086956,23,5900,WSH@CHC,WSH,CHC,,,,,,P
127566-238957,P,David,David Davalillo,Davalillo,,0,5900,TEX@PHI,TEX,PHI,,,,,,P
127566-161167,P,Glenn,Glenn Otto,Otto,0,1,5900,LAA@HOU,HOU,LAA,DTD,Shoulder,,,,P
127566-181832,P,Roddery,Roddery Munoz,Munoz,5,9,5900,LAA@HOU,HOU,LAA,,,,,,P
127566-165665,P,Robert,Robert Gasser,Gasser,8.5,4,5900,CWS@MIL,MIL,CWS,,,,,,P
127566-163675,P,Noah,Noah Davis,Davis,1.5,9,5900,PIT@NYM,PIT,NYM,,,,,,P
127566-202608,P,Carlos,Carlos Rodriguez,Rodriguez,11.75,4,5900,CWS@MIL,MIL,CWS,,,,,,P
127566-198916,P,Thomas,Thomas Harrington,Harrington,0.6666666666666666,3,5800,PIT@NYM,PIT,NYM,,,,,,P
127566-219659,P,Brandon,Brandon Young,Young,17.333333333333332,12,5800,MIN@BAL,BAL,MIN,,,,,,P
127566-207394,P,Bryan,Bryan Sammons,Sammons,18.166666666666668,6,5800,DET@SD,DET,SD,,,,,,P
127566-138016,P,Brandon,Brandon Waddell,Waddell,11.272727272727273,11,5800,PIT@NYM,NYM,PIT,DTD,Shoulder,,,,P
127566-189299,P,Victor,Victor Mederos,Mederos,10.2,5,5800,LAA@HOU,LAA,HOU,,,,,,P
127566-158858,P,Justin,Justin Bruihl,Bruihl,4.125,16,5800,TB@STL,STL,TB,,,,,,P
127566-83098,P,Austin,Austin Gomber,Gomber,10.916666666666666,12,5800,TEX@PHI,TEX,PHI,,,,,,P
127566-60637,P,Sean,Sean Newcomb,Newcomb,9.958333333333334,48,5800,CWS@MIL,CWS,MIL,,,,,0,P
127566-165528,P,Joe,Joe Rock,Rock,16.666666666666668,3,5800,TB@STL,TB,STL,,,,,,P
127566-165578,P,Ky,Ky Bush,Bush,14.25,4,5800,CWS@MIL,CWS,MIL,O,Elbow,,,0,P
127566-165618,P,Chase,Chase Petty,Petty,0,3,5800,BOS@CIN,CIN,BOS,,,,,,P
127566-102572,P,Tobias,Tobias Myers,Myers,9.173913043478262,23,5700,PIT@NYM,NYM,PIT,,,,,,P
127566-102574,P,Jake,Jake Woodford,Woodford,4.761904761904762,22,5700,CWS@MIL,MIL,CWS,,,,,,P
127566-198905,P,Mike,Mike Vasil,Vasil,10.53191489361702,47,5700,CWS@MIL,CWS,MIL,IL,Elbow,,,0,P
127566-119423,P,Zack,Zack Thompson,Thompson,11.4,7,5700,TB@STL,STL,TB,IL,Shoulder,,,,P
127566-70559,P,Mike,Mike Clevinger,Clevinger,1.375,8,5700,PIT@NYM,PIT,NYM,,,,,,P
127566-79123,P,Tyler,Tyler Alexander,Alexander,8.14,52,5700,TEX@PHI,TEX,PHI,,,,,,P
127566-238920,P,Brycen,Brycen Mautz,Mautz,,0,5700,TB@STL,STL,TB,,,,,,P
127566-238961,P,Kendry,Kendry Rojas,Rojas,,0,5700,MIN@BAL,MIN,BAL,,,,,,P
127566-238965,P,Connor,Connor Prielipp,Prielipp,,0,5700,MIN@BAL,MIN,BAL,,,,,,P
127566-238972,P,Tyler,Tyler Uberstine,Uberstine,,0,5700,BOS@CIN,BOS,CIN,,,,,,P
127566-239015,P,Walbert,Walbert Urena,Urena,,0,5700,LAA@HOU,LAA,HOU,,,,,,P
127566-101804,P,Huascar,Huascar Ynoa,Ynoa,0,2,5700,LAA@HOU,LAA,HOU,,,,,,P
127566-233021,P,Hunter,Hunter Barco,Barco,12,2,5700,PIT@NYM,PIT,NYM,,,,,,P
127566-165508,P,Graham,Graham Ashcraft,Ashcraft,5.587301587301587,63,5700,BOS@CIN,CIN,BOS,,,,,,P
127566-81594,P,Dietrich,Dietrich Enns,Enns,10.041666666666666,24,5700,MIN@BAL,BAL,MIN,,,,,,P
127566-165561,P,Chayce,Chayce McDermott,McDermott,2,4,5700,MIN@BAL,BAL,MIN,,,,,,P
127566-190370,P,Jackson,Jackson Wolf,Wolf,0,1,5700,DET@SD,SD,DET,,,,,,P
127566-195151,P,Anthony,Anthony Veneziano,Veneziano,4.269230769230769,26,5600,TEX@PHI,TEX,PHI,,,,,,P
127566-82539,P,Jalen,Jalen Beeks,Beeks,4.442622950819672,61,5600,TEX@PHI,TEX,PHI,,,,,,P
127566-208032,P,Brant,Brant Hurter,Hurter,8.311111111111112,47,5600,DET@SD,DET,SD,,,,,,P
127566-79117,P,Peter,Peter Lambert,Lambert,8.178571428571429,28,5600,LAA@HOU,HOU,LAA,,,,,,P
127566-79147,P,Jakob,Jakob Junis,Junis,5.559322033898305,59,5600,TEX@PHI,TEX,PHI,,,,,,P
127566-169742,P,Tyler,Tyler Holton,Holton,5.273972602739726,75,5600,DET@SD,DET,SD,,,,,,P
127566-178184,P,Kevin,Kevin Herget,Herget,6.428571428571429,7,5500,PIT@NYM,NYM,PIT,,,,,,P
127566-102419,P,Cole,Cole Winn,Winn,6.333333333333333,33,5500,TEX@PHI,TEX,PHI,,,,,,P
127566-161827,P,Seth,Seth Martinez,Martinez,3.3333333333333335,6,5500,BOS@CIN,BOS,CIN,,,,,,P
